	image	clusterid	Morph	BinaryType
467	TIC0288434781_morp0.2.png	0	0.2	Detached
468	TIC0263078276_morp0.711.png	2	0.711	OverContact
469	TIC0197587400_morp0.331.png	1	0.331	Detached
470	TIC0434479378_morp1.008.png	2	1.008	Ellipsoidal
471	TIC0236714379_morp0.334.png	1	0.334	Detached
472	TIC0144149848_morp0.338.png	0	0.338	Detached
473	TIC0117101700_morp0.489.png	1	0.489	SemiDetached
474	TIC0241078868_morp0.908.png	2	0.908	Ellipsoidal
475	TIC0265614546_morp0.226.png	1	0.226	Detached
476	TIC0434437489_morp0.529.png	3	0.529	SemiDetached
477	TIC0053963396_morp0.507.png	3	0.507	SemiDetached
478	TIC0264615805_morp0.6.png	3	0.6	SemiDetached
479	TIC0156414921_morp0.779.png	2	0.779	OverContact
480	TIC0389754101_morp0.462.png	0	0.462	SemiDetached
481	TIC0273571987_morp0.327.png	0	0.327	Detached
482	TIC0174757717_morp0.101.png	1	0.101	Detached
483	TIC0271999940_morp0.713.png	2	0.713	OverContact
484	TIC0356473029_morp0.309.png	1	0.309	Detached
485	TIC0055652785_morp0.566.png	3	0.566	SemiDetached
486	TIC0462785373_morp0.162.png	0	0.162	Detached
487	TIC0106055469_morp0.628.png	3	0.628	SemiDetached
488	TIC0402065927_morp0.706.png	2	0.706	OverContact
489	TIC0282368998_morp0.627.png	3	0.627	SemiDetached
490	TIC0307488085_morp0.752.png	0	0.752	OverContact
491	TIC0237944385_morp0.163.png	0	0.163	Detached
492	TIC0341327281_morp0.248.png	1	0.248	Detached
493	TIC0322549898_morp0.459.png	0	0.459	SemiDetached
494	TIC0024586751_morp0.639.png	3	0.639	SemiDetached
495	TIC0092349924_morp0.115.png	1	0.115	Detached
496	TIC0032932888_morp0.628.png	0	0.628	SemiDetached
497	TIC0142618244_morp0.236.png	1	0.236	Detached
498	TIC0044560801_morp0.444.png	0	0.444	SemiDetached
499	TIC0294200378_morp0.574.png	3	0.574	SemiDetached
500	TIC0144598282_morp0.726.png	2	0.726	OverContact
501	TIC0159573299_morp0.131.png	1	0.131	Detached
502	TIC0155989956_morp0.045.png	1	0.045	Detached
503	TIC0076698707_morp0.545.png	3	0.545	SemiDetached
504	TIC0283193372_morp0.206.png	1	0.206	Detached
505	TIC0266735682_morp0.555.png	3	0.555	SemiDetached
506	TIC0237069277_morp0.351.png	3	0.351	Detached
507	TIC0230086768_morp0.029.png	1	0.029	Detached
508	TIC0467238286_morp0.608.png	3	0.608	SemiDetached
509	TIC0165186801_morp0.571.png	3	0.571	SemiDetached
510	TIC0229675762_morp0.289.png	1	0.289	Detached
511	TIC0299160301_morp0.289.png	1	0.289	Detached
512	TIC0198507944_morp0.719.png	2	0.719	OverContact
513	TIC0307610438_morp0.36.png	0	0.36	Detached
514	TIC0207397638_morp0.519.png	0	0.519	SemiDetached
515	TIC0155813907_morp0.515.png	3	0.515	SemiDetached
516	TIC0091448148_morp0.617.png	3	0.617	SemiDetached
517	TIC0229465075_morp0.295.png	0	0.295	Detached
518	TIC0455064763_morp0.767.png	2	0.767	OverContact
519	TIC0271225404_morp0.345.png	0	0.345	Detached
520	TIC0444827931_morp0.616.png	3	0.616	SemiDetached
521	TIC0030914235_morp0.414.png	1	0.414	SemiDetached
522	TIC0279156705_morp0.885.png	2	0.885	Ellipsoidal
523	TIC0445836238_morp0.534.png	3	0.534	SemiDetached
524	TIC0280278364_morp0.477.png	0	0.477	SemiDetached
525	TIC0263035184_morp0.727.png	2	0.727	OverContact
526	TIC0452575636_morp0.425.png	0	0.425	SemiDetached
527	TIC0309720946_morp0.427.png	0	0.427	SemiDetached
528	TIC0354246759_morp0.224.png	1	0.224	Detached
529	TIC0461713146_morp0.59.png	3	0.59	SemiDetached
530	TIC0140867345_morp0.371.png	0	0.371	Detached
531	TIC0200792606_morp0.502.png	3	0.502	SemiDetached
532	TIC0138430438_morp0.327.png	1	0.327	Detached
533	TIC0219403686_morp0.435.png	0	0.435	SemiDetached
534	TIC0420116962_morp0.6.png	3	0.6	SemiDetached
535	TIC0347448707_morp0.871.png	2	0.871	Ellipsoidal
536	TIC0383858742_morp0.943.png	2	0.943	Ellipsoidal
537	TIC0055489734_morp0.241.png	1	0.241	Detached
538	TIC0421110675_morp0.73.png	2	0.73	OverContact
539	TIC0441464221_morp0.134.png	1	0.134	Detached
540	TIC0241017747_morp0.544.png	3	0.544	SemiDetached
541	TIC0220315592_morp0.426.png	1	0.426	SemiDetached
542	TIC0342782002_morp0.547.png	0	0.547	SemiDetached
543	TIC0454222105_morp0.802.png	2	0.802	Ellipsoidal
544	TIC0101233501_morp0.394.png	0	0.394	Detached
545	TIC0286338346_morp0.763.png	2	0.763	OverContact
546	TIC0139732428_morp0.31.png	0	0.31	Detached
547	TIC0137136194_morp0.405.png	1	0.405	SemiDetached
548	TIC0445882146_morp0.231.png	1	0.231	Detached
549	TIC0312160410_morp0.74.png	2	0.74	OverContact
550	TIC0336267424_morp0.384.png	0	0.384	Detached
551	TIC0219107776_morp0.622.png	3	0.622	SemiDetached
552	TIC0257060367_morp0.743.png	2	0.743	OverContact
553	TIC0354926863_morp0.431.png	3	0.431	SemiDetached
554	TIC0350738423_morp0.649.png	3	0.649	SemiDetached
555	TIC0279454212_morp0.075.png	1	0.075	Detached
556	TIC0404156386_morp0.304.png	0	0.304	Detached
557	TIC0215403644_morp0.558.png	3	0.558	SemiDetached
558	TIC0296012680_morp0.398.png	0	0.398	Detached
559	TIC0355651035_morp0.777.png	2	0.777	OverContact
560	TIC0093681365_morp0.42.png	0	0.42	SemiDetached
561	TIC0266996791_morp0.546.png	3	0.546	SemiDetached
562	TIC0230233157_morp0.657.png	2	0.657	SemiDetached
563	TIC0381854774_morp0.299.png	1	0.299	Detached
564	TIC0122682776_morp0.342.png	0	0.342	Detached
565	TIC0031134762_morp0.455.png	3	0.455	SemiDetached
566	TIC0142677613_morp0.298.png	0	0.298	Detached
567	TIC0455463415_morp0.349.png	0	0.349	Detached
568	TIC0232617358_morp0.415.png	3	0.415	SemiDetached
569	TIC0284350181_morp0.039.png	1	0.039	Detached
570	TIC0077320223_morp0.249.png	1	0.249	Detached
571	TIC0289722957_morp0.536.png	3	0.536	SemiDetached
572	TIC0454855280_morp0.16.png	1	0.16	Detached
573	TIC0231860752_morp0.513.png	0	0.513	SemiDetached
574	TIC0310004006_morp0.628.png	2	0.628	SemiDetached
575	TIC0459809633_morp0.632.png	3	0.632	SemiDetached
576	TIC0070555928_morp0.548.png	3	0.548	SemiDetached
577	TIC0266816672_morp0.726.png	2	0.726	OverContact
578	TIC0441406061_morp0.594.png	3	0.594	SemiDetached
579	TIC0392963260_morp0.081.png	1	0.081	Detached
580	TIC0100099031_morp0.306.png	0	0.306	Detached
581	TIC0377060843_morp0.213.png	1	0.213	Detached
582	TIC0380127556_morp0.947.png	2	0.947	Ellipsoidal
583	TIC0178938437_morp0.737.png	2	0.737	OverContact
584	TIC0389667572_morp0.291.png	1	0.291	Detached
585	TIC0467062613_morp0.565.png	0	0.565	SemiDetached
586	TIC0310308203_morp0.593.png	3	0.593	SemiDetached
587	TIC0152926069_morp0.7.png	2	0.7	SemiDetached
588	TIC0269126567_morp0.261.png	3	0.261	Detached
589	TIC0344175457_morp0.436.png	2	0.436	SemiDetached
590	TIC0265435357_morp0.861.png	2	0.861	Ellipsoidal
591	TIC0273566363_morp0.478.png	0	0.478	SemiDetached
592	TIC0417705690_morp0.445.png	0	0.445	SemiDetached
593	TIC0063785934_morp0.554.png	3	0.554	SemiDetached
594	TIC0362187226_morp0.592.png	3	0.592	SemiDetached
595	TIC0340782794_morp0.75.png	2	0.75	OverContact
596	TIC0357713892_morp0.216.png	1	0.216	Detached
597	TIC0230063769_morp0.149.png	1	0.149	Detached
598	TIC0271924412_morp0.377.png	1	0.377	Detached
599	TIC0185059488_morp0.533.png	3	0.533	SemiDetached
600	TIC0298700310_morp0.735.png	2	0.735	OverContact
601	TIC0161665775_morp0.959.png	2	0.959	Ellipsoidal
602	TIC0219308281_morp0.553.png	3	0.553	SemiDetached
603	TIC0278784173_morp0.196.png	1	0.196	Detached
604	TIC0128927089_morp0.565.png	0	0.565	SemiDetached
605	TIC0298008052_morp0.425.png	0	0.425	SemiDetached
606	TIC0459278502_morp0.249.png	0	0.249	Detached
607	TIC0457127187_morp0.511.png	3	0.511	SemiDetached
608	TIC0407823917_morp0.143.png	1	0.143	Detached
609	TIC0219310882_morp0.437.png	3	0.437	SemiDetached
610	TIC0268299560_morp0.142.png	1	0.142	Detached
611	TIC0371989318_morp0.582.png	0	0.582	SemiDetached
612	TIC0131625230_morp0.491.png	0	0.491	SemiDetached
613	TIC0138171285_morp0.169.png	1	0.169	Detached
614	TIC0306635088_morp0.138.png	1	0.138	Detached
615	TIC0267542728_morp0.237.png	0	0.237	Detached
616	TIC0262173985_morp0.601.png	0	0.601	SemiDetached
617	TIC0039046291_morp0.57.png	0	0.57	SemiDetached
618	TIC0172361463_morp0.17.png	1	0.17	Detached
619	TIC0096799506_morp0.213.png	1	0.213	Detached
620	TIC0377307592_morp0.579.png	3	0.579	SemiDetached
621	TIC0264679887_morp0.266.png	0	0.266	Detached
622	TIC0150357064_morp0.303.png	1	0.303	Detached
623	TIC0059739922_morp0.557.png	3	0.557	SemiDetached
624	TIC0048084398_morp0.554.png	3	0.554	SemiDetached
625	TIC0437322147_morp0.317.png	0	0.317	Detached
626	TIC0207398432_morp0.603.png	3	0.603	SemiDetached
627	TIC0153741139_morp0.166.png	1	0.166	Detached
628	TIC0355601553_morp0.952.png	2	0.952	Ellipsoidal
629	TIC0124095230_morp0.159.png	1	0.159	Detached
630	TIC0201291281_morp0.671.png	2	0.671	SemiDetached
631	TIC0335484090_morp0.399.png	0	0.399	Detached
632	TIC0407000096_morp0.497.png	3	0.497	SemiDetached
633	TIC0452895993_morp0.755.png	2	0.755	OverContact
634	TIC0308851582_morp0.193.png	1	0.193	Detached
635	TIC0044631965_morp0.254.png	1	0.254	Detached
636	TIC0164775666_morp0.714.png	2	0.714	OverContact
637	TIC0423524230_morp0.3.png	1	0.3	Detached
638	TIC0327121759_morp0.554.png	3	0.554	SemiDetached
639	TIC0271529021_morp0.29.png	0	0.29	Detached
640	TIC0439366537_morp0.292.png	0	0.292	Detached
641	TIC0101497151_morp0.43.png	3	0.43	SemiDetached
642	TIC0244208023_morp0.577.png	3	0.577	SemiDetached
643	TIC0258826816_morp0.038.png	1	0.038	Detached
644	TIC0297647356_morp0.267.png	1	0.267	Detached
645	TIC0167673218_morp0.552.png	0	0.552	SemiDetached
646	TIC0251087387_morp0.333.png	1	0.333	Detached
647	TIC0144804862_morp0.688.png	3	0.688	SemiDetached
648	TIC0240764987_morp0.597.png	3	0.597	SemiDetached
649	TIC0294261093_morp0.614.png	3	0.614	SemiDetached
650	TIC0440657189_morp0.888.png	2	0.888	Ellipsoidal
651	TIC0258177999_morp0.207.png	1	0.207	Detached
652	TIC0233731070_morp0.857.png	2	0.857	Ellipsoidal
653	TIC0431338625_morp0.793.png	2	0.793	OverContact
654	TIC0271893367_morp0.338.png	1	0.338	Detached
655	TIC0230050959_morp0.447.png	0	0.447	SemiDetached
656	TIC0329246824_morp0.649.png	2	0.649	SemiDetached
657	TIC0045599777_morp0.22.png	1	0.22	Detached
658	TIC0293619461_morp0.853.png	2	0.853	Ellipsoidal
659	TIC0300443831_morp0.883.png	2	0.883	Ellipsoidal
660	TIC0024450633_morp0.617.png	3	0.617	SemiDetached
661	TIC0303811839_morp0.123.png	1	0.123	Detached
662	TIC0342010156_morp0.359.png	3	0.359	Detached
663	TIC0086385104_morp0.511.png	3	0.511	SemiDetached
664	TIC0434395855_morp0.279.png	0	0.279	Detached
665	TIC0406951407_morp0.759.png	2	0.759	OverContact
666	TIC0415434817_morp0.585.png	3	0.585	SemiDetached
667	TIC0427312571_morp0.474.png	0	0.474	SemiDetached
668	TIC0382266319_morp0.769.png	2	0.769	OverContact
669	TIC0119159743_morp0.849.png	2	0.849	Ellipsoidal
670	TIC0428795527_morp0.601.png	3	0.601	SemiDetached
671	TIC0122645363_morp0.532.png	3	0.532	SemiDetached
672	TIC0192111972_morp0.076.png	1	0.076	Detached
673	TIC0402107145_morp0.721.png	2	0.721	OverContact
674	TIC0063370066_morp0.262.png	1	0.262	Detached
675	TIC0445067946_morp0.909.png	2	0.909	Ellipsoidal
676	TIC0383427491_morp0.462.png	0	0.462	SemiDetached
677	TIC0355703913_morp0.244.png	1	0.244	Detached
678	TIC0262958558_morp0.53.png	3	0.53	SemiDetached
679	TIC0255921197_morp0.542.png	3	0.542	SemiDetached
680	TIC0077630842_morp0.565.png	3	0.565	SemiDetached
681	TIC0258389327_morp0.156.png	0	0.156	Detached
682	TIC0323968843_morp0.517.png	0	0.517	SemiDetached
683	TIC0272539879_morp0.676.png	2	0.676	SemiDetached
684	TIC0177644756_morp0.341.png	1	0.341	Detached
685	TIC0404123632_morp0.423.png	0	0.423	SemiDetached
686	TIC0168426455_morp0.329.png	1	0.329	Detached
687	TIC0100918213_morp0.574.png	3	0.574	SemiDetached
688	TIC0420947520_morp0.601.png	3	0.601	SemiDetached
689	TIC0371706494_morp0.045.png	1	0.045	Detached
690	TIC0165148663_morp0.59.png	0	0.59	SemiDetached
691	TIC0149160359_morp0.694.png	3	0.694	SemiDetached
692	TIC0464772659_morp0.532.png	0	0.532	SemiDetached
693	TIC0364200513_morp0.313.png	0	0.313	Detached
694	TIC0399822840_morp0.579.png	0	0.579	SemiDetached
695	TIC0375599392_morp0.24.png	1	0.24	Detached
696	TIC0216995338_morp0.217.png	1	0.217	Detached
697	TIC0198537349_morp0.106.png	1	0.106	Detached
698	TIC0260162199_morp0.754.png	2	0.754	OverContact
699	TIC0305466446_morp0.194.png	1	0.194	Detached
700	TIC0087260967_morp0.504.png	0	0.504	SemiDetached
701	TIC0271550131_morp0.824.png	2	0.824	Ellipsoidal
702	TIC0349790953_morp0.423.png	0	0.423	SemiDetached
703	TIC0095778110_morp0.443.png	0	0.443	SemiDetached
704	TIC0314294022_morp0.854.png	2	0.854	Ellipsoidal
705	TIC0260003467_morp0.246.png	1	0.246	Detached
706	TIC0153987857_morp0.466.png	3	0.466	SemiDetached
707	TIC0092743594_morp0.307.png	1	0.307	Detached
708	TIC0457427613_morp0.599.png	0	0.599	SemiDetached
709	TIC0029684896_morp0.453.png	0	0.453	SemiDetached
710	TIC0450276745_morp0.585.png	3	0.585	SemiDetached
711	TIC0441608578_morp0.553.png	0	0.553	SemiDetached
712	TIC0164554097_morp0.161.png	1	0.161	Detached
713	TIC0441764197_morp0.727.png	2	0.727	OverContact
714	TIC0120893542_morp0.571.png	3	0.571	SemiDetached
715	TIC0115771549_morp0.253.png	1	0.253	Detached
716	TIC0081038220_morp0.532.png	3	0.532	SemiDetached
717	TIC0024588623_morp0.634.png	2	0.634	SemiDetached
718	TIC0332064670_morp0.488.png	0	0.488	SemiDetached
719	TIC0357345626_morp0.601.png	3	0.601	SemiDetached
720	TIC0219421171_morp0.165.png	1	0.165	Detached
721	TIC0035857242_morp0.363.png	1	0.363	Detached
722	TIC0144282524_morp0.584.png	3	0.584	SemiDetached
723	TIC0381009148_morp0.549.png	3	0.549	SemiDetached
724	TIC0374828411_morp0.727.png	2	0.727	OverContact
725	TIC0099746674_morp0.584.png	3	0.584	SemiDetached
726	TIC0276315375_morp0.496.png	3	0.496	SemiDetached
727	TIC0154511165_morp0.598.png	3	0.598	SemiDetached
728	TIC0327121928_morp0.259.png	0	0.259	Detached
729	TIC0323020176_morp0.182.png	0	0.182	Detached
730	TIC0366622912_morp0.276.png	1	0.276	Detached
731	TIC0402447670_morp0.868.png	2	0.868	Ellipsoidal
732	TIC0378042585_morp0.619.png	3	0.619	SemiDetached
733	TIC0198152578_morp0.563.png	3	0.563	SemiDetached
734	TIC0111267340_morp0.471.png	3	0.471	SemiDetached
735	TIC0359677968_morp0.752.png	2	0.752	OverContact
736	TIC0121463130_morp0.617.png	3	0.617	SemiDetached
737	TIC0149573659_morp0.175.png	1	0.175	Detached
738	TIC0031961007_morp0.259.png	0	0.259	Detached
739	TIC0141179506_morp0.958.png	2	0.958	Ellipsoidal
740	TIC0377296926_morp0.844.png	2	0.844	Ellipsoidal
741	TIC0450089997_morp0.663.png	3	0.663	SemiDetached
742	TIC0201233610_morp0.203.png	0	0.203	Detached
743	TIC0233208885_morp0.616.png	3	0.616	SemiDetached
744	TIC0085031598_morp0.384.png	0	0.384	Detached
745	TIC0323143096_morp0.395.png	0	0.395	Detached
746	TIC0285233646_morp0.403.png	0	0.403	SemiDetached
747	TIC0198008281_morp0.741.png	3	0.741	OverContact
748	TIC0141708335_morp0.251.png	1	0.251	Detached
749	TIC0270526513_morp0.352.png	1	0.352	Detached
750	TIC0052079677_morp0.134.png	1	0.134	Detached
751	TIC0180570279_morp0.533.png	3	0.533	SemiDetached
752	TIC0456033358_morp0.055.png	1	0.055	Detached
753	TIC0343553606_morp0.787.png	2	0.787	OverContact
754	TIC0377278259_morp0.326.png	3	0.326	Detached
755	TIC0399832376_morp0.391.png	1	0.391	Detached
756	TIC0229811538_morp0.182.png	1	0.182	Detached
757	TIC0048356677_morp0.142.png	0	0.142	Detached
758	TIC0038588414_morp0.264.png	1	0.264	Detached
759	TIC0179637488_morp0.679.png	2	0.679	SemiDetached
760	TIC0073177813_morp0.608.png	3	0.608	SemiDetached
761	TIC0284892951_morp0.517.png	3	0.517	SemiDetached
762	TIC0424461577_morp0.654.png	2	0.654	SemiDetached
763	TIC0391663438_morp0.396.png	0	0.396	Detached
764	TIC0448852739_morp0.526.png	3	0.526	SemiDetached
765	TIC0306956190_morp0.608.png	3	0.608	SemiDetached
766	TIC0284595199_morp0.498.png	3	0.498	SemiDetached
767	TIC0408651394_morp0.281.png	0	0.281	Detached
768	TIC0231972938_morp0.429.png	3	0.429	SemiDetached
769	TIC0305536347_morp0.636.png	3	0.636	SemiDetached
770	TIC0377055044_morp0.429.png	3	0.429	SemiDetached
771	TIC0454190342_morp0.676.png	2	0.676	SemiDetached
772	TIC0229538190_morp0.936.png	2	0.936	Ellipsoidal
773	TIC0160697480_morp0.708.png	0	0.708	OverContact
774	TIC0467574373_morp0.836.png	2	0.836	Ellipsoidal
775	TIC0067360334_morp0.274.png	1	0.274	Detached
776	TIC0137975907_morp0.453.png	3	0.453	SemiDetached
777	TIC0055222620_morp0.21.png	1	0.21	Detached
778	TIC0138098461_morp0.88.png	2	0.88	Ellipsoidal
779	TIC0202088205_morp0.563.png	3	0.563	SemiDetached
780	TIC0399181042_morp0.779.png	2	0.779	OverContact
781	TIC0191769621_morp0.145.png	1	0.145	Detached
782	TIC0088703412_morp0.352.png	0	0.352	Detached
783	TIC0178352046_morp0.339.png	0	0.339	Detached
784	TIC0340100436_morp0.239.png	1	0.239	Detached
785	TIC0417118871_morp0.785.png	2	0.785	OverContact
786	TIC0382474101_morp0.477.png	0	0.477	SemiDetached
787	TIC0240962482_morp0.262.png	1	0.262	Detached
788	TIC0127365016_morp0.178.png	1	0.178	Detached
789	TIC0399788405_morp0.76.png	2	0.76	OverContact
790	TIC0219423316_morp0.847.png	2	0.847	Ellipsoidal
791	TIC0141975903_morp0.758.png	2	0.758	OverContact
792	TIC0206468815_morp0.181.png	1	0.181	Detached
793	TIC0034082428_morp0.568.png	2	0.568	SemiDetached
794	TIC0271158877_morp0.652.png	3	0.652	SemiDetached
795	TIC0054018297_morp0.56.png	3	0.56	SemiDetached
796	TIC0271701447_morp0.525.png	0	0.525	SemiDetached
797	TIC0199978301_morp0.306.png	0	0.306	Detached
798	TIC0125442121_morp0.382.png	1	0.382	Detached
799	TIC0260273161_morp0.14.png	1	0.14	Detached
800	TIC0033194538_morp0.56.png	0	0.56	SemiDetached
801	TIC0178938417_morp0.424.png	0	0.424	SemiDetached
802	TIC0024004619_morp0.534.png	0	0.534	SemiDetached
803	TIC0141663326_morp0.198.png	1	0.198	Detached
804	TIC0040038743_morp0.322.png	1	0.322	Detached
805	TIC0114471605_morp0.143.png	1	0.143	Detached
806	TIC0071546916_morp0.15.png	0	0.15	Detached
807	TIC0038586438_morp0.368.png	3	0.368	Detached
808	TIC0365613123_morp0.59.png	0	0.59	SemiDetached
809	TIC0271547896_morp0.609.png	3	0.609	SemiDetached
810	TIC0239309691_morp0.718.png	2	0.718	OverContact
811	TIC0033419790_morp0.546.png	3	0.546	SemiDetached
812	TIC0198457457_morp0.917.png	2	0.917	Ellipsoidal
813	TIC0102929927_morp0.17.png	1	0.17	Detached
814	TIC0159202185_morp0.548.png	3	0.548	SemiDetached
815	TIC0083914837_morp0.649.png	3	0.649	SemiDetached
816	TIC0342332827_morp0.689.png	2	0.689	SemiDetached
817	TIC0234211934_morp0.489.png	3	0.489	SemiDetached
818	TIC0233193944_morp0.358.png	3	0.358	Detached
819	TIC0450798369_morp0.607.png	3	0.607	SemiDetached
820	TIC0263968694_morp0.724.png	3	0.724	OverContact
821	TIC0164463075_morp0.692.png	2	0.692	SemiDetached
822	TIC0219882262_morp0.402.png	0	0.402	SemiDetached
823	TIC0366972961_morp0.455.png	0	0.455	SemiDetached
824	TIC0435715608_morp0.321.png	1	0.321	Detached
825	TIC0259006174_morp0.322.png	1	0.322	Detached
826	TIC0029778064_morp0.635.png	3	0.635	SemiDetached
827	TIC0219984354_morp0.55.png	3	0.55	SemiDetached
828	TIC0394881270_morp0.65.png	3	0.65	SemiDetached
829	TIC0155479809_morp0.493.png	0	0.493	SemiDetached
830	TIC0177995472_morp0.499.png	1	0.499	SemiDetached
831	TIC0274945059_morp0.263.png	1	0.263	Detached
832	TIC0092352621_morp0.287.png	1	0.287	Detached
833	TIC0415783540_morp0.562.png	3	0.562	SemiDetached
834	TIC0138857475_morp0.156.png	1	0.156	Detached
835	TIC0168851294_morp0.634.png	3	0.634	SemiDetached
836	TIC0467181063_morp0.342.png	1	0.342	Detached
837	TIC0230114503_morp0.195.png	1	0.195	Detached
838	TIC0407515765_morp0.442.png	3	0.442	SemiDetached
839	TIC0382631664_morp0.766.png	2	0.766	OverContact
840	TIC0232643392_morp0.166.png	1	0.166	Detached
841	TIC0377192675_morp0.401.png	0	0.401	SemiDetached
842	TIC0286310836_morp0.32.png	1	0.32	Detached
843	TIC0028051929_morp0.153.png	0	0.153	Detached
844	TIC0279569718_morp0.353.png	1	0.353	Detached
845	TIC0164557531_morp0.493.png	3	0.493	SemiDetached
846	TIC0381011161_morp0.583.png	3	0.583	SemiDetached
847	TIC0271548206_morp0.215.png	1	0.215	Detached
848	TIC0360571125_morp0.355.png	1	0.355	Detached
849	TIC0129810365_morp0.869.png	2	0.869	Ellipsoidal
850	TIC0394230860_morp0.024.png	1	0.024	Detached
851	TIC0319291434_morp0.818.png	2	0.818	Ellipsoidal
852	TIC0313193981_morp0.12.png	1	0.12	Detached
853	TIC0117099990_morp0.424.png	1	0.424	SemiDetached
854	TIC0290044434_morp0.371.png	0	0.371	Detached
855	TIC0219187649_morp0.3.png	0	0.3	Detached
856	TIC0050191648_morp0.381.png	3	0.381	Detached
857	TIC0190332444_morp0.328.png	0	0.328	Detached
858	TIC0294273900_morp0.829.png	2	0.829	Ellipsoidal
859	TIC0102691227_morp0.435.png	0	0.435	SemiDetached
860	TIC0307084982_morp0.035.png	1	0.035	Detached
861	TIC0456905229_morp0.489.png	0	0.489	SemiDetached
862	TIC0410276444_morp0.383.png	0	0.383	Detached
863	TIC0158450472_morp0.566.png	0	0.566	SemiDetached
864	TIC0156577475_morp0.389.png	1	0.389	Detached
865	TIC0148920245_morp0.373.png	0	0.373	Detached
866	TIC0311035838_morp0.203.png	1	0.203	Detached
867	TIC0161577376_morp0.182.png	1	0.182	Detached
868	TIC0356015361_morp0.18.png	1	0.18	Detached
869	TIC0349483495_morp0.449.png	1	0.449	SemiDetached
870	TIC0177118177_morp0.648.png	0	0.648	SemiDetached
871	TIC0224308601_morp0.426.png	3	0.426	SemiDetached
872	TIC0201747686_morp0.5.png	3	0.5	SemiDetached
873	TIC0167792080_morp0.444.png	1	0.444	SemiDetached
874	TIC0270742379_morp0.701.png	2	0.701	OverContact
875	TIC0048227288_morp0.359.png	3	0.359	Detached
876	TIC0235009317_morp0.184.png	1	0.184	Detached
877	TIC0260192157_morp0.316.png	1	0.316	Detached
878	TIC0220318793_morp0.302.png	1	0.302	Detached
879	TIC0301072091_morp0.323.png	0	0.323	Detached
880	TIC0409523757_morp0.453.png	0	0.453	SemiDetached
881	TIC0088571421_morp0.255.png	1	0.255	Detached
882	TIC0238892775_morp0.935.png	2	0.935	Ellipsoidal
